text,Issue_id,Severity,clean_posts
"The authority of the bandra ward needs to put up school signs before 100m of the school building as the main road has a lot of traffic during the peak time and it's really hard for the students to commute as the vehicles are at high speed on the main road. Urgent action required.

days passes by and still nothing is seen in to immediate action needs to be taken",4.0,1.0,"author bandra ward need put school sign    school build main road lot traffic peak time realli hard student commut vehicl high speed main road  urgent action requir 

day pass still noth seen immedi action need taken"
"#TNEB 
I'm from kutladampatti, vadipati tk madurai district, we are facing powercut since morning  and it's been four hours no response from EB office.. please look into this.",0.0,0.0," tneb 
i kutladampatti  vadipati tk madurai district  face powercut sinc morn  four hour respons eb offic   pleas look "
"WASTE MANAGEMENT for those with off-mains drainage systems, sewage treatment plants.
https://t.co/7aaXb0jhNz
@PremierTechUK Premier Tech Water and Environment Premier Tech Water and Environment - UK  
#holidayparkscene #caravanpark #campsite #wastewater #offgridwastewater https://t.co/FBBPuncGuR",3.0,0.0,"wast manag main drainag system  sewag treatment plant 

 premiertechuk premier tech water environ premier tech water environ   uk  
 holidayparkscen  caravanpark  campsit  wastewat  offgridwastewat "
No light in Karachi while night complete and @KElectricPk isnt even bothering to write a complaint and give a complaint number @OmarAyubKhan @BBhuttoZardari @ImranKhanPTI #Karachi #KarachiWeather #kelectric #electricity #ImranKhanPTI #Pakistan,0.0,0.0,light karachi night complet  kelectricpk isnt even bother write complaint give complaint number  omarayubkhan  bbhuttozardari  imrankhanpti  karachi  karachiweath  kelectr  electr  imrankhanpti  pakistan
@JoshTimesThree I think I found out the problem. My Wi-Fi's been complete garbage today.,4.0,0.0, joshtimesthre think found problem  wi fi complet garbag today 
@PakistanPMDU on citizen portal my attached complaint responded falsely by @IESCO_Official. Ordinary cable supplying electricity to H/N 1015 from DP at H/N 1013 running through empty plot 1012 risky to life and property. https://t.co/peMlVLcwGu,0.0,0.0, pakistanpmdu citizen portal attach complaint respond fals  iesco offici  ordinari cabl suppli electr h n      dp h n      run empti plot      riski life properti  
"@QudsNen Wastewater is often untreated sewage, often sprayed on Palestinian crops and agriculture!",3.0,0.0, qudsnen wastewat often untreat sewag  often spray palestinian crop agricultur 
"#TNEB Honorable Minister #senthilbalaji 
Hope you consider the shocking #TNEB charges and do the needful during this tough time. days passed

Also as promised by our  honorable CM @mkstalin, it would be grateful, if you change the #TNEB tariff  system to monthly basis like other states. please take an look in to it for helping out the people promptlyhttps://t.co/xCPHEQQMIb",0.0,1.0," tneb honor minist  
hope consid shock  tneb charg need tough time  day passed

also promis  honor cm   would grate  chang  tneb tariff  system monthli basi like state  pleas take look help peopl promptli"
"We, @oceana @plasticpollutes @greenpeaceusa &amp; 120+ other orgs who sent a letter to @JeffBezos &amp; @ajassy last month urging them to commit to #plasticfree packaging will be watching to see how shareholders @Fidelity @blackrock @Vanguard_Group @NorgesBank @TRowePrice vote on Item 8. https://t.co/tNFxXQfIGm",4.0,0.0,  oceana  plasticpollut  greenpeaceusa  amp       org sent letter  jeffbezo  amp   ajassi last month urg commit  plasticfre packag watch see sharehold  fidel  blackrock  vanguard group  norgesbank  trowepric vote item    
@mmontyj3 @damonTheOz @EwinHannan No wonder the Victorian system is stuffed. Petty Hitler's being put in charge of pandemic admin. is tantamount to a work health and safety crime.,1.0,0.0, mmontyj   damontheoz  ewinhannan wonder victorian system stuf  petti hitler put charg pandem admin  tantamount work health safeti crime 
"As crime continues to spike underground, an internal #MTA study reveals there is very little police presence at most subway stations. @NatDuddridgeTV reports. https://t.co/Gf2T4xl3Bm #NYPD",1.0,0.0,crime continu spike underground  intern  mta studi reveal littl polic presenc subway station   natduddridgetv report    nypd
"MTA study reveals very little police presence at most subway stations, as crime spikes underground. @NatDuddridgeTV hears from riders: https://t.co/Gf2T4xl3Bm",1.0,0.0,mta studi reveal littl polic presenc subway station  crime spike underground   natduddridgetv hear rider  
"@trish_vixen @MetroidLovver Ultraviolet light has long been used as a disinfectant in wastewater treatment, hospital rooms and other settings. It also has some medical treatment applications, such as the use of fluorescent lamps to administer controlled doses of UV light to skin lymphoma patients.",3.0,0.0, trish vixen  metroidlovv ultraviolet light long use disinfect wastewat treatment  hospit room set  also medic treatment applic  use fluoresc lamp administ control do uv light skin lymphoma patient 
"Hloo everyone 
I am a citizen of rajahmundry ganesh nagar morumpudi ..for past 3 months our neighbors are dumping the garbage near by our area which causing bad smell and birth of dangerous mosquitoes 
I have reported this problem more than 7 times but no one is responding 
SHAME, the authorities needs to swifly take actions in a planned way to eradicate the probloem completely. months have gone action needs to be taken!",5.0,1.0,"hloo everyon 
i citizen rajahmundri ganesh nagar morumpudi   past   month neighbor dump garbag near area caus bad smell birth danger mosquito 
i report problem   time one respond 
shame  author need swifli take action plan way erad probloem complet  month gone action need taken "
@areyyaarrr @MumbaiPolice I think you should report this to Instagram and get the account disabled. It’s a disgrace that people do such a petty thing. Account created can be traced by ip address by Instagram/Facebook along with the cyber crime unit. Hope you find the culprit and the person is indicted.,1.0,0.0, areyyaarrr  mumbaipolic think report instagram get account disabl  disgrac peopl petti thing  account creat trace ip address instagram facebook along cyber crime unit  hope find culprit person indict 
East get lil wet down and new potholes born,5.0,0.0,east get lil wet new pothol born
"This is hate crime. Those who post racist comments need bringing to justice and Twitter/Insta have to police their platforms better. Under Online Safety law, Ofcom can fine tech firms ""failing in a new duty of care up to £18m or 10% of annual global turnover, whichever's higher"". https://t.co/tBNLRzwDs3",1.0,0.0,hate crime  post racist comment need bring justic twitter insta polic platform better  onlin safeti law  ofcom fine tech firm  fail new duti care        annual global turnov  whichev higher   
Well - maybe you can start driving a car around boston so you can see how bad the roads are with all the potholes that ruin tires &amp; rims - @Kim_Janey https://t.co/tEhWr205kY,4.0,0.0,well   mayb start drive car around boston see bad road pothol ruin tire  amp  rim    kim janey 
"@Salilpradhan98 @vishchoxi @abdullah_0mar I think someone is stealing your electricity bro
 Pls Check ones
 see how much rupees u r paying for per unit
Then do a complaint litterly it will help you",0.0,0.0," salilpradhan    vishchoxi  abdullah  mar think someon steal electr bro
 pl check ones
 see much rupe u r pay per unit
then complaint litterli help"
Opinion | How our obsession with prosecuting misdemeanors ended in George Floyd's death https://t.co/i2CdmFF5iQ via @NBCNewsTHINK,1.0,0.0,opinion   obsess prosecut misdemeanor end georg floyd death  via  nbcnewsthink
"@timkaine All of y’all saying that George Floyd committed crimes 🤡, let me ask you this: 1. What are the duties and the job description for police? 2. Someone committing a petty crime- or any crime really- justifies murdering them? Are we about revenge, or are about reforming the person?",1.0,0.0, timkain say georg floyd commit crime    let ask     duti job descript polic     someon commit petti crime  crime realli  justifi murder  reveng  reform person 
@mkstalin pl install smart electric meter in each house hold of chennai urgently. It is unfair to continue by tneb to raise bill on the basis of last billing. It will set right any leakages in the system and generate revenue in covid pandemic.,0.0,0.0, pl instal smart electr meter hous hold chennai urgent  unfair continu tneb rais bill basi last bill  set right leakag system gener revenu covid pandem 
"IRSA's letter to Sindh:
52,000 acre feet water still being released below Kotri into sea despite Sindh's agitation for water shortage in Kotri canals
50% water loss between Sukkur and Kotri depriving the farmers of their rightful share. https://t.co/6mMKOuEUOj",2.0,0.0,"irsa letter 
       acr foot water still releas sea despit agit water shortag canals
    water loss sukkur depriv farmer right share  "
"@OfficialDPRPP A rapid vibration of an unknown but too unnecessary caller is truly annoying me_i dislike it_i am exposing his Face on@Crime fighter
@Punjab Police Official_ https://t.co/StZPB2gldE",1.0,0.0," officialdprpp rapid vibrat unknown unnecessari caller truli annoy dislik expos face  fighter
 punjab polic offici  "
"I can see that the complaint has been closed.The transformer is 15 KW and it is burnt.The electricity is not yet restored. Please help
Complaint Number : PU2605210679
@PuVVNLHQ

@myogiadityanath

@EMofficeUP

@mduppcl

@MD_PuVVNL

@UPPCLLKO

@puvvnlbasti

@dmbas_

@sdmharraiya",0.0,0.0,"see complaint close transform    kw burnt electr yet restor  pleas help
complaint number   pu          
 puvvnlhq

 myogiadityanath

 emofficeup

 mduppcl

 md puvvnl

 uppcllko

 puvvnlbasti

 dmba 

 sdmharraiya"
Pound Va. faces a major issue -- sewage flowing into the Pound River since March -- but @KaylynKluck found council members were focused on lettering on police cars and who got keys to city hall. New town mgr. says they understand what's at stake now. @wjhl https://t.co/9qHMXzBGVe,3.0,0.0,pound va  face major issu    sewag flow pound river sinc march     kaylynkluck found council member focus letter polic car got key citi hall  new town mgr  say understand stake   wjhl 
"Join us for a Magnificent May Virtual Concert streamed live from LA! All funds raised will benefit @plasticpollutes work to advocate for a more just and equitable world free from plastic pollution. Tickets are only $25: https://t.co/U03nF4N6J5 @TheMandyMoore
@PlasticPollutes",4.0,0.0,"join u magnific may virtual concert stream live la  fund rais benefit  plasticpollut work advoc equit world free plastic pollut  ticket        themandymoore
 plasticpollut"
@Habenito_ @_lastking8 Lmaoooooooo 😂 jus wait till one of em potholes gets you and youre watching your car get towed off bers,5.0,0.0, habenito    lastk  lmaoooooooo   ju wait till one em pothol get your watch car get tow ber
"I‘ma assume the Boondocks reboot finna be mad garbage because of mfs getting sensitive over shit. Like, stop being a snowflake and getting mad over black people saying the n word. What’s your problem my guy? Get over it. https://t.co/wRzEU4P5Y4",4.0,0.0,assum boondock reboot finna mad garbag mf get sensit shit  like  stop snowflak get mad black peopl say n word  problem guy  get  
"@_pickuplitter on duty ✅.
Saw, picked, binned. Today’s lockdown pick: it makes a difference. @KSBScotland  #WashYourHands                        @CleanUpScotland  @ZeroWasteScot @PlasticPollutes @Deposit_return https://t.co/35diflqmXc",4.0,0.0,"  pickuplitt duti   
saw  pick  bin  today lockdown pick  make differ   ksbscotland   washyourhands                         cleanupscotland   zerowastescot  plasticpollut  deposit return "
24-05-2021 17:31 PM a vehicle was detected apparently traveling an average speed of 35.65 MPH (-) right outside a Primary School #SpeederBot #SaferRoads  #WalkToSchool #RoadSafety,5.0,0.0,                 pm vehicl detect appar travel averag speed       mph     right outsid primari school  speederbot  saferroad   walktoschool  roadsafeti
"The Champion Strut™ conduit &amp; piping support solution can be used in corrosive applications like wastewater treatment plants, desalination facilities &amp; water reclamation facilities. 

Learn more: https://t.co/6SB4emBwuW

#electricalcontractor #fiberglassconduit #strutchannel https://t.co/lPRuqTMUt1",3.0,0.0,"champion strut  conduit  amp  pipe support solut use corros applic like wastewat treatment plant  desalin facil  amp  water reclam facil  

learn  

 electricalcontractor  fiberglassconduit  strutchannel "
"Although wastewater is cleaned in sewage treatment plants, Dr Bruno Nunes, an expert in toxicology from Aveiro University, says, ""Water treatment processes are not effective to prevent [pharmaceutical] release into the aquatic ecosystem.""'",2.0,0.0,although wastewat clean sewag treatment plant  dr bruno nune  expert toxicolog aveiro univers  say   water treatment process effect prevent  pharmaceut  releas aquat ecosystem   
"Our new top cop is dismissing community fears around petty crime on the #GoldCoast, calling social media a source of misinformation.

Acting Chief Superintendent Rhys Wildman says people are getting the wrong idea from Facebook.

@BrendonWolf9 #9News https://t.co/EwB9LfNFSm",1.0,0.0,"new top cop dismiss commun fear around petti crime  goldcoast  call social medium sourc misinform 

act chief superintend rhi wildman say peopl get wrong idea facebook 

 brendonwolf    news "
PCSO QUICK will be outside Blacon High School after reports of Antisocial Behaviour on bikes when coming out of the school. Please  keep your community safe by riding sensibley outside the schools and on the way home. #communitypolicing #staysafe #roadsafety https://t.co/xUytnFp5GD The local governing body needs to look in to the issue rightaway,5.0,1.0,pcso quick outsid blacon high school report antisoci behaviour bike come school  pleas  keep commun safe ride sensibley outsid school way home   communitypol  staysaf  roadsafeti  local govern bodi need look issu rightaway
@SunOfGan I checked with the TNEB AE for my area. He asked us to pay the last month amount (bill was already generated basis last month).,0.0,0.0, sunofgan check tneb ae area  ask u pay last month amount  bill alreadi gener basi last month  
@PlasticPollutes @SaraWatkins @TheMandyMoore @seancwatkins @dawestheband Jackson’s hosting talents 💯👍,4.0,0.0, plasticpollut  sarawatkin  themandymoor  seancwatkin  dawestheband jackson host talent   
"Visit our new blog this week: https://t.co/b8Hl8kLJjY

#Recycle #Recyclingbin #waste #sustainable #plasticpollutes #stoppollution #sustainability 
#wastemanagement #wasteless #Garbagedisposal https://t.co/BmXWCDRywB",4.0,0.0,"visit new blog week  

 recycl  recyclingbin  wast  sustain  plasticpollut  stoppollut  sustain 
 wastemanag  wasteless  garbagedispos "
"@mkstalin @V_Senthilbalaji 
Dear Sir, Already i submitted EB Meter Reading Compliant for actual Units, But TNEB replied me based on May`2019 EB Unit charged, Herewith sending TNEB reply for your reference...Kindly EB charges last month Units for this Covid-19 Situation https://t.co/raInpuImmT",0.0,0.0,"  v 
dear sir  alreadi submit eb meter read compliant actual unit  tneb repli base may      eb unit charg  herewith send tneb repli refer   kindli eb charg last month unit covid    situat "
"Let us join hands to create awareness about Road traffic Crashes.
Date : 22 May,2021
Timings:2:30 to 3:30 
Location : Rescue 1122 hq chandni chock
Join us for a noble cause.
#RoadSafety 
#YouthWelfareSocietyUYA
#RisewithDedication 
#DazzleWithDevotion 
#UpliftingYouthAssociation https://t.co/RKnkO1HYpo",5.0,0.0,"let u join hand creat awar road traffic crash 
date      may     
time           
locat   rescu      hq chandni chock
join u nobl caus 
 roadsafeti 
 youthwelfaresocietyuya
 risewithded 
 dazzlewithdevot 
 upliftingyouthassoci "
If Good 4 U came out when I was going through a break up I definitely would be inspired to escalate from being petty to committing a violent crime.,1.0,0.0,good   u came go break definit would inspir escal petti commit violent crime 
"May 23 - Khuzestan, SW #Iran 
The head of Dez National Park said 4,000 fish died at the park, most likely the result of factories in the area dumping their wastewater in the river. https://t.co/vURjoF0BlC",3.0,0.0,"may      khuzestan  sw  iran 
the head dez nation park said       fish die park  like result factori area dump wastewat river  "
@BradMossEsq The government's money is the tax payer. So wouldn't the $1.8 in spending be better spent on some potholes.,4.0,0.0, bradmossesq govern money tax payer       spend better spent pothol 
"@Ch_RanjitSingh @mlkhattar @Dchautala @anilvijminister 
Respected all,
I have launched one complaint in electricity department online on 15th May about my bill came very high amount .Once I checked again my file has been closed .still bill amount is showing same.Please do action. https://t.co/NnEESm0qmW",0.0,0.0," ch ranjitsingh  mlkhattar  dchautala  anilvijminist 
respect 
i launch one complaint electr depart onlin   th may bill came high amount  check file close  still bill amount show pleas action  "
"The world is presently at war
Religion mainly causing the strife
Then
Hunger
Disease 
Shortage of water
Overbreeding https://t.co/WmBUjIoFXT",2.0,0.0,"world present war
religion mainli caus strife
then
hunger
diseas 
shortag water
overbreed "
"@SabirahLohn @BaronessBruck After seeing a clip of this garbage I can’t imagine why anyone is watching, exploitation of a very serious heath problem , it should not to be dabbled in by rank amateurs to make money",5.0,0.0, sabirahlohn  baronessbruck see clip garbag imagin anyon watch  exploit seriou heath problem   dabbl rank amateur make money
"@KBmanyobe @MmusiMaimane @mzwandileMasina 1. Refuse not collected on its day in months. Collection day is Wed but they've been collected Fri, Sat or Sun, with no warning.
2. Random weekly power cuts. Last 30 min to 12 hours
3. Potholes everywhere
I stay in Alberton. Where do you stay where Musina is doing extremely well. We need solution immediately!! months",5.0,1.0," kbmanyob  mmusimaiman  mzwandilemasina    refus collect day month  collect day wed collect fri  sat sun  warn 
   random weekli power cut  last    min    hours
   pothol everywhere
i stay alberton  stay musina extrem well  need solut immedi   month"
"What if the #coronavirus  came from the #wuhan lab? So what explains the Italian case? 
Btw, The virus was found in sewage samples taken in Brazil in November 2019, and in wastewater samples taken in Spain in March 2019. https://t.co/07jkRtd4as https://t.co/QZ9tlL0PnX",2.0,0.0," coronaviru  came  wuhan lab  explain italian case  
btw  viru found sewag sampl taken brazil novemb       wastewat sampl taken spain march        "
"Tetra Tech is hiring in #Dallas, TX! Read about our latest #Engineering job opening via the link in our bio: Group Lead Engineer (Water/Wastewater) - Dallas",3.0,0.0,tetra tech hire  dalla  tx  read latest  engin job open via link bio  group lead engin  water wastewat    dalla
"As Chairman of the London Assembly's Police and Crime Committee, I will be a voice for the many Londoners who feel unsafe in our city.

It's the Mayor's job to keep our city safe - and I wish him every success in that task. I will be holding him to account to ensure he delivers. https://t.co/u0HdBl43HB",1.0,0.0,"chairman london assembl polic crime committe  voic mani london feel unsaf citi 

it mayor job keep citi safe   wish everi success task  hold account ensur deliv  "
@KElectricPk My Account Number is sent in DM. Electricity is not there. Register the complaint and no copy pasted messages. @ImranKhanPTI @Asad_Umar check the responses now,0.0,0.0, kelectricpk account number sent dm  electr  regist complaint copi past messag   imrankhanpti  asad umar check respons
"Recently the corporation's water  is smelling very pungent and also feels very hard in nature. It needs swift action else it will affect the health of many people, even the colour of the water is not clear. Urgent measures needs to be taken.
",2.0,1.0,"recent corpor water  smell pungent also feel hard natur  need swift action els affect health mani peopl  even colour water clear  urgent measur need taken 
"
"The traffic signs needs to be in place to make the public aware of the environment, most LA STREETS dont have one.",4.0,0.0,traffic sign need place make public awar environ  la street dont one 
"Driving from Dele-Yes-Sir Roundabout to Capital Hotel Area. The potholes need to be fixed urgently, they are too deadly to be ignored.

Cc: @StateofOsun @GboyegaOyetola @Benedictalab @SpeakerOwoeye
@remiteo

#InsideOsogbo https://t.co/M28Ze0AqAo",4.0,1.0,"drive dele ye sir roundabout capit hotel area  pothol need fix urgent  deadli ignor 

cc   stateofosun  gboyegaoyetola  benedictalab  speakerowoeye
 remiteo

 insideosogbo "
@ChewyYorkie @BenRothenberg If the reporters had actually watched the match and asked pertinent questions about then probably. It's the garbage the reporters come out with at half of these pressers that is a large part of the problem. Even worse at slams when the tabloid hacks turn up.,4.0,0.0, chewyyorki  benrothenberg report actual watch match ask pertin question probabl  garbag report come half presser larg part problem  even wors slam tabloid hack turn 
"The government has ramped up its programme to analyse #wastewater for early signs of #coronavirus. The programme has supported the detection of local outbreaks &amp; presence of variants, which it can link to communities via the sewage treatment network: https://t.co/Gkv5lGQoQi https://t.co/NQfG0GpRvl",3.0,0.0,govern ramp programm analys  wastewat earli sign  coronaviru  programm support detect local outbreak  amp  presenc variant  link commun via sewag treatment network   
Tneb extends payment date till june 15. #TNEB #ElectricityBill #TANGEDCO #TNLockdown #TNGovt #ElectricityBoard #TamilNadu #TNCoronaUpdates #TNGovt #sparklernews https://t.co/CuGuicBJNy,0.0,0.0,tneb extend payment date till june      tneb  electricitybil  tangedco  tnlockdown  tngovt  electricityboard  tamilnadu  tncoronaupd  tngovt  sparklernew 
"The latest Gaza toll: The fighting ""has damaged 17 hospitals and clinics in Gaza, wrecked its only coronavirus test laboratory, sent fetid wastewater into its streets and broke water pipes serving at least 800,000 people."" https://t.co/MYHCtZ0wdt https://t.co/gAy2hAgj2Y",3.0,0.0,latest toll  fight  damag    hospit clinic  wreck coronaviru test laboratori  sent fetid wastewat street broke water pipe serv least         peopl    
@Junaid_Mattu @SMC_Srinagar Danpora Brane Srinagar area left in shambles.. lot of potholes n can prove hazard for commuters,5.0,0.0, junaid mattu  smc srinagar danpora brane srinagar area left shambl   lot pothol n prove hazard commut
@aedcelectricity @NERCNG @fccpcnigeria @Complaintsboxng @electricity_rep @PowerMinNigeria It is disheartening that after all our complaints about the dilapidated light situations in Gaduwa you are unable to attend to our problems. While I want you to take this as our formal complaint for the blackout in Gaduwa throughout this month. HELP and solve the issue promptly,0.0,1.0, aedcelectr  nercng  fccpcnigeria  complaintsboxng  electr rep  powerminnigeria dishearten complaint dilapid light situat gaduwa unabl attend problem  want take formal complaint blackout gaduwa throughout month  help solv issu promptli
well deserved @etiennekrug &amp; @WHO team working for a long time for more #roadsafety &amp; #StreetsforLife #0by30 https://t.co/hc3yOBgjTP https://t.co/tghTUTP7O9,5.0,0.0,well deserv  etiennekrug  amp   team work long time  roadsafeti  amp   streetsforlif      
K electric's 'system' is down and there is no electricity. They said we have registered your complaint online but the complaint isn't showing up in the system. Which means we are screwed,0.0,0.0,k electr  system  electr  said regist complaint onlin complaint show system  mean screw
@Suff_highways you should check out the reports on your page re the potholes on the a146 Beccles Road the road is a disgrace!! https://t.co/PNBzXMKXvn,5.0,0.0, suff highway check report page pothol    beccl road road disgrac   
"Nearly 400 gallons of wastewater overflowed the sewer in the 700 block of Yale Avenue near the Gwynns Falls Saturday, according to the Baltimore Department of Public Works. Solve the presseing issue instantlyhttps://t.co/cL3ROPTZnP",3.0,1.0,nearli     gallon wastewat overflow sewer     block yale avenu near gwynn fall saturday  accord baltimor depart public work  solv press issu instantli
@JMarie_America @Gitmo33 @HackneyAbbott Don't forget about the 1994 crime bill that Biden sponsored locking up thousands of black men over petty drug crimes.  Just remember you ain't black if you are not voting for Joe.,1.0,0.0, jmari america  gitmo    hackneyabbott forget      crime bill biden sponsor lock thousand black men petti drug crime   rememb black vote joe 
@milettegmoney @mikescottvet @ananavarro They do. I only know it through PBS documentaries.  There is a protest against a pipeline. Some fight for the return of ancient remains &amp;/or artifacts.  Running water on some reservations is an issue etc. What doesn't get told is what those outside the communities can do to help.,2.0,0.0, milettegmoney  mikescottvet  ananavarro  know pb documentari   protest pipelin  fight return ancient remain  amp  artifact   run water reserv issu etc  get told outsid commun help 
Stop tailgating...u can’t see the potholes and will damage your car fool.,4.0,0.0,stop tailgat   u see pothol damag car fool 
"Life threating poor maintenance. EB communication tower falls in residential areas (Arakandanallur - Villupuram Dist). No action taken from officials till it broke. Urgent reaction required at the site#TNEB #TANGEDCOlife-threatening condition
",0.0,1.0,"life threat poor mainten  eb commun tower fall residenti area  arakandanallur   villupuram dist   action taken offici till broke  urgent reaction requir site tneb  tangedcolif threaten condition
"
"#tneb #TANGEDCO #ElectricityBoard #TNCM_MKStalin

Power cut for more than 5 hrs on hathinapuram area Chennai..
Complaint no :1426 (closed before issue gets resolved)
please check and update the status 🙏",0.0,0.0," tneb  tangedco  electricityboard  tncm mkstalin

pow cut   hr hathinapuram area chennai  
complaint        close issu get resolv 
pleas check updat statu  "
"@md_jbvnl @Anant_Ojha_BJP @dc_sahibganj 
In UDHWA block from last 12 electricity is shutdown. Ppl are feeling the heat of cutoff the electricity.
Please take this concern on priority &amp; ask the engineer to install the system and turn-on electricity distribution.
#ElectricityBoard",0.0,0.0," md jbvnl  anant ojha bjp  dc sahibganj 
in udhwa block last    electr shutdown  ppl feel heat cutoff electr 
pleas take concern prioriti  amp  ask engin instal system turn electr distribut 
 electricityboard"
"Here, we are again on the same page, lawless country for women, its a petty crime, accused are or may be underage, I guess? @rashtrapatibhvn @sharmarekha @nwlc #rape #law #capitalpunishment",1.0,0.0, page  lawless countri woman  petti crime  accus may underag  guess   rashtrapatibhvn  sharmarekha  nwlc  rape  law  capitalpunish
The funds spent on the country defence also needs to be spent on the employment so thatn the poor people are not pushed to do crimes to fill their belly.,1.0,0.0,fund spent countri defenc also need spent employ thatn poor peopl push crime fill belli 
"across the country. I found some of the items that were stolen further down the street again where CCTV is situated. Police won't investigate as it's a 'Petty Crime'. 
Everyone complains about antisocial behaviour and criminal damage rates going through the roof. Action needs to be taken ASAP monthly",1.0,1.0,"across countri  found item stolen street cctv situat  polic investig  petti crime   
everyon complain antisoci behaviour crimin damag rate go roof  action need taken asap monthli"
"""Fill the potholes and the rest will follow.""

This!!!

https://t.co/4VU0XUSU3g",4.0,0.0," fill pothol rest follow  

thi   

"
@marianliou @AkshatRathi Ford should sell this in India. This SUV could make the frequent speed breakers and potholes on our roads disappear.,5.0,0.0, marianli  akshatrathi ford sell india  suv could make frequent speed breaker pothol road disappear 
@Essex_CC Let's get the basics sorted first shall we?  POTHOLES AND PAVEMENTS !,5.0,0.0, essex cc let get basic sort first shall   pothol pavement  
"NGT directs Uttar Pradesh govt to check untreated sewage discharge into the Yamuna. A petition has alleged discharge of untreated sewage and wastewater from Vrindavan and Kosi towns into the river.
@GaonConnectionE Stop the whole thing immediately and work on improving the situation weeks went by

https://t.co/IXyan5SRXF",3.0,1.0,"ngt direct uttar pradesh govt check untreat sewag discharg yamuna  petit alleg discharg untreat sewag wastewat vrindavan kosi town river 
 gaonconnection stop whole thing immedi work improv situat week went by

"
The potholes near nexus are so fertile now days you sow two beans and reap two sacks 😂😂😂😂😂,4.0,0.0,pothol near nexu fertil day sow two bean reap two sack      
My dad and I pranked my mom 🤣 #garbagedisposal https://t.co/C5tgoBGWLL,4.0,0.0,dad prank mom    garbagedispos 
"As the use of recycled wastewater is becoming more accepted in the drought-plagued state of California, perhaps the rest of the U.S. should follow suit in the use of this climate-friendly, more sustainable method of water usage. 
https://t.co/5umWMwtJ8E",2.0,0.0,"use recycl wastewat becom accept drought plagu state california  perhap rest u  follow suit use climat friendli  sustain method water usag  
"
Kevin Bentley was a failure in his role portfolio holder for highways. The potholes across the County make this clear. Only the Conservatives reward failure on this scale with a promotion. https://t.co/f1fSJ42W69,5.0,0.0,kevin bentley failur role portfolio holder highway  pothol across counti make clear  conserv reward failur scale promot  
"One of the benefits PeopleService provides your community is knowledge and experience of chemicals and precisely what is needed to keep water and wastewater clean and safe. With us, you'll know. 💧😁  

Partner with us today. https://t.co/g5PZE0TOoX https://t.co/0kjOFTuwj5",3.0,0.0,"one benefit peopleservic provid commun knowledg experi chemic precis need keep water wastewat clean safe  u  know      

partner u today   "
"@QudsNen Wastewater is often untreated sewage, often sprayed on Palestinian crops and agriculture!",3.0,0.0, qudsnen wastewat often untreat sewag  often spray palestinian crop agricultur 
"Greetings rough but cool adults and older teens, could your gang dedicated to petty crime and driving around and going to concerts in threatening but intriguing places use a bookish 11 year old with asthma",1.0,0.0,greet rough cool adult older teen  could gang dedic petti crime drive around go concert threaten intrigu place use bookish    year old asthma
@LegitSavageKing @JoeBiden He’s going to do nothing for black Americans. This is the same politician who made the crime bill to punish black people for petty crimes and prison them. Like a black man going to jail for life for weed. Trump made the first step act to free black Americans from prison.,1.0,0.0, legitsavagek  joebiden go noth black american  politician made crime bill punish black peopl petti crime prison  like black man go jail life weed  trump made first step act free black american prison 
Thought for the day: the Garbage Collection problem is the same thing as Cache Invalidation problem,5.0,0.0,thought day  garbag collect problem thing cach invalid problem
@OndrinaivomVaa @arivalayam @mkstalin @CMOTamilnadu We are facing problem in intimating the meter reading taken by us as the concerned TNEB KKNAGAR OFFICIALS telephone numbers are not available. Can you please help,0.0,0.0, ondrinaivomvaa  arivalayam   cmotamilnadu face problem intim meter read taken u concern tneb kknagar offici telephon number avail  pleas help
"@mkstalin even during the pandemic there is continuous electricity cut and TNEB has not been doing anything about it after repeated complaints. How will people with oxygen support survive during these power cut @TOIChennai @the_hindu @CMTamilnadu Fix the issue urgently,days passed by no response!! ",0.0,1.0, even pandem continu electr cut tneb anyth repeat complaint  peopl oxygen support surviv power cut  toichennai  hindu  cmtamilnadu fix issu urgent day pass respons   
Good. I was there not so long Ago. The Potholes were terrible! https://t.co/sf1p7Oj4u5,4.0,0.0,good  long ago  pothol terribl  
"Run over peaceful protesters in NC and you face charges of assault with a deadly weapon...possible hate crime.👍 

Run over peaceful protesters in FL (thanks to HATE BILL 1) and you've got an affirmative defense against wrongful death in civil court. 😡 
https://t.co/A24fPh4lOS",1.0,0.0,"run peac protest nc face charg assault deadli weapon   possibl hate crime   

run peac protest fl  thank hate bill    got affirm defens wrong death civil court    
"
Fire goes hand in hand with water - or lack thereof. Drought has always been an issue in California - the difference is that now we have hot droughts https://t.co/9cuBW0MxtA,2.0,0.0,fire go hand hand water   lack thereof  drought alway issu california   differ hot drought 
"@LaurenPelley and, you push your garbage to other people's lawns! you make your garbage someone else's problem. how is that OK? 

beyond the birds, and humans, and carbon, it's actively un-neighborly! why is this OK?",5.0,0.0," laurenpelley  push garbag peopl lawn  make garbag someon els problem  ok  

beyond bird  human  carbon  activ un neighborli  ok "
There are many other uses cases for wastewater surveillance as well. Prions are among the items we probably want to be investing more in understanding prevalence. https://t.co/8DuhlLcM2k https://t.co/EayXL19puH,2.0,0.0,mani us case wastewat surveil well  prion among item probabl want invest understand preval   
